District,Street,Community,Coordinates,flagC,flagQ
拱墅,天水 ,仓柱弄,,,
拱墅,天水 ,茶叶弄3号,,,
拱墅,天水 ,中山北路341号,,,
拱墅,天水 ,余官巷,,,
拱墅,天水 ,中山北路369号,,,
拱墅,天水 ,耶稣堂弄,,,
拱墅,天水 ,中山北路439号,,,
拱墅,天水 ,中山北路421号,,,
拱墅,天水 ,中大广场,,,
拱墅,天水 ,天水苑,,,
拱墅,天水 ,百井坊巷,,,
拱墅,体育场路 ,永通信息广场,,,
拱墅,体育场路 ,新坝,,,
拱墅,体育场路 ,水星阁,,,
拱墅,体育场路 ,木庵小区,,,
拱墅,体育场路 ,体育场路71-176号,,,
拱墅,体育场路 ,田家桥,,,
拱墅,体育场路 ,体育场路168号,,,
拱墅,体育场路 ,大营盘,,,
拱墅,体育场路 ,御跸苑,,,
拱墅,体育场路 ,新湖武林国际公寓,,,
拱墅,万达广场 ,南北盛德国际,,,
拱墅,万达广场 ,深蓝绿景国际,,,
拱墅,万达广场 ,香槟之约,,,
拱墅,万达广场 ,阅城新座,,,
拱墅,万达广场 ,杭州万达广场,,,
拱墅,万达广场 ,运河印,,,
拱墅,万达广场 ,迪凯运河印象,,,
拱墅,万达广场 ,昌运里一区,,,
拱墅,万达广场 ,长吴公寓二期,,,
拱墅,万达广场 ,通运华庭,,,
拱墅,万达广场 ,昌运里二区,,,
拱墅,万达广场 ,地铁万科杭行道,,,
拱墅,万达广场 ,小洋坝家园一区,,,
拱墅,万达广场 ,星桥锦绣嘉苑,,,
拱墅,万达广场 ,小洋坝家园三区,,,
拱墅,万达广场 ,大华海派风景,,,
拱墅,万达广场 ,宸北花苑一期,,,
拱墅,万达广场 ,越秀星汇园,,,
拱墅,万达广场 ,万科北宸之光二期,,,
拱墅,万达广场 ,耀翔悦尚,,,
拱墅,万达广场 ,万科北宸之光三期拱宸,,,
拱墅,万达广场 ,东哲云邸,,,
拱墅,万达广场 ,融创瑷颐湾,,,
拱墅,万达广场 ,天鸿香榭里,,,
拱墅,万达广场 ,璀璨澜宸府,,,
拱墅,万达广场 ,风雅乐府,,,
拱墅,万达广场 ,滨江万家名城一期,,,
拱墅,万达广场 ,方正荷塘月色,,,
拱墅,万达广场 ,滨江万家名城二期,,,
拱墅,万达广场 ,新文路,,,
拱墅,万达广场 ,德信北海公园,,,
拱墅,万达广场 ,宝嘉誉峰,,,
拱墅,万达广场 ,华盛达阅城,,,
拱墅,万达广场 ,天承美筑,,,
拱墅,万达广场 ,风尚望和湾,,,
拱墅,万达广场 ,绿都金科和宁文华府,,,
拱墅,万达广场 ,方正御星,,,
拱墅,万达广场 ,德信晓宸,,,
拱墅,万达广场 ,望林府,,,
拱墅,万达广场 ,天阅云合源,,,
拱墅,万达广场 ,金地大运桥西府,,,
拱墅,万达广场 ,中城汇MIDTOWN,,,
拱墅,万达广场 ,德信大家运河云庄南区,,,
拱墅, 武林 ,环城北路307号,,,
拱墅, 武林 ,体育场路178-418号,,,
拱墅, 武林 ,鸿鼎商务楼,,,
拱墅, 武林 ,锦绣天地,,,
拱墅, 武林 ,环城西路66号,,,
拱墅, 武林 ,西湖铭楼,,,
拱墅, 武林 ,环城西路38号,,,
拱墅, 武林 ,龙兴桥河下,,,
拱墅, 武林 ,环北新村,,,
拱墅, 武林 ,豆腐里,,,
拱墅, 武林 ,劳工弄,,,
拱墅, 武林 ,狮虎桥路,,,
拱墅, 武林 ,凤起路512号,,,
拱墅, 武林 ,孩儿巷,,,
拱墅, 武林 ,环城西路96号,,,
拱墅, 武林 ,混堂桥,,,
拱墅, 武林 ,灯芯巷,,,
拱墅, 武林 ,昌化路,,,
拱墅, 武林 ,昌化新村,,,
拱墅, 武林 ,延安新村,,,
拱墅, 武林 ,孝丰路小区,,,
拱墅, 武林 ,久安里21号,,,
拱墅, 武林 ,戒坛寺巷,,,
拱墅, 武林 ,万寿亭街小区,,,
拱墅, 武林 ,思敬里,,,
拱墅, 武林 ,武林路,,,
拱墅, 武林 ,凤起路462号,,,
拱墅, 武林 ,环城西路62号,,,
拱墅, 武林 ,环城西路98号,,,
拱墅, 武林 ,武林路458号,,,
拱墅, 武林 ,水稻大厦,,,
拱墅, 武林 ,凤起里,,,
拱墅, 武林 ,武林桥河下,,,
拱墅, 武林 ,环城西路70号,,,
拱墅, 武林 ,凤起桥河下,,,
拱墅, 武林 ,景湖苑,,,
拱墅, 武林 ,天巢花苑,,,
拱墅, 武林 ,环西新村,,,
拱墅, 武林 ,江山弄,,,
拱墅, 武林 ,直戒坛寺巷,,,
拱墅, 武林 ,狮虎桥河下,,,
拱墅, 武林 ,环城西路42号,,,
拱墅, 武林 ,桃花河新村,,,
拱墅, 武林 ,环城西路68号,,,
拱墅, 武林 ,安吉路,,,
拱墅, 武林 ,环城西路50号,,,
拱墅, 武林 ,崇恩坊,,,
拱墅, 武林 ,龙游路,,,
拱墅, 武林 ,环城西路58号,,,
拱墅, 武林 ,武林新村,,,
拱墅, 武林 ,万寿亭公寓,,,
拱墅, 武林 ,体育场路470号,,,
拱墅, 武林 ,和乐苑,,,
拱墅, 武林 ,开化路,,,
拱墅, 武林 ,延龄苑,,,
拱墅, 武林 ,孝丰路35号(平),,,
拱墅, 武林 ,遂安路,,,
拱墅, 武林 ,西子铭苑,,,
拱墅, 武林 ,建德路,,,
拱墅, 武林 ,环城西路4号,,,
拱墅, 武林 ,环城西路64号,,,
拱墅, 武林 ,湖滨阁,,,
拱墅, 武林 ,西湖花苑,,,
拱墅, 武林 ,逸庐,,,
拱墅, 武林 ,西子公寓,,,
拱墅,信义坊 ,美都广场,,,
拱墅,信义坊 ,湖墅北路91号,,,
拱墅,信义坊 ,和睦路75号,,,
拱墅,信义坊 ,湖墅北路95号,,,
拱墅,信义坊 ,湖墅北路101号,,,
拱墅,信义坊 ,和睦路141号,,,
拱墅,信义坊 ,娑婆新村,,,
拱墅,信义坊 ,塘河南村,,,
拱墅,信义坊 ,哑巴弄,,,
拱墅,信义坊 ,观音桥小区,,,
拱墅,信义坊 ,董家弄,,,
拱墅,信义坊 ,龙门公寓,,,
拱墅,信义坊 ,塘河北村,,,
拱墅,信义坊 ,塘河新村,,,
拱墅,信义坊 ,贾家弄2号,,,
拱墅,信义坊 ,杨家门小区,,,
拱墅,信义坊 ,三宝新村,,,
拱墅,信义坊 ,莫干山路340号,,,
拱墅,信义坊 ,贾家弄新村,,,
拱墅,信义坊 ,荷花塘,,,
拱墅,信义坊 ,贾家弄4号,,,
拱墅,信义坊 ,信义新村,,,
拱墅,信义坊 ,董家新村,,,
拱墅,信义坊 ,教工里,,,
拱墅,信义坊 ,贾家弄,,,
拱墅,信义坊 ,塘河科技公寓,,,
拱墅,信义坊 ,和睦路143号,,,
拱墅,信义坊 ,正兴堂弄,,,
拱墅,信义坊 ,信义·商街,,,
拱墅,信义坊 ,湖墅南路419号,,,
拱墅,信义坊 ,和睦路121号,,,
拱墅,信义坊 ,豪曹巷,,,
拱墅,信义坊 ,云河大厦,,,
拱墅,信义坊 ,墨香苑,,,
拱墅,信义坊 ,信义坊,,,
拱墅,信义坊 ,仓基新村,,,
拱墅,信义坊 ,墅林苑,,,
拱墅,信义坊 ,双荡新村,,,
拱墅,信义坊 ,湖墅嘉园,,,
拱墅,信义坊 ,和睦路128号,,,
拱墅,信义坊 ,文一路38弄,,,
拱墅,信义坊 ,浪琴翠园,,,
拱墅,信义坊 ,湖墅新村,,,
拱墅,信义坊 ,青莎阁,,,
拱墅,信义坊 ,绿城西子紫兰公寓,,,
拱墅,信义坊 ,融信远洋厘望轩,,,
拱墅,信义坊 ,湖墅南路441号,,,
拱墅, 众安桥 ,仙林福座,,,
拱墅, 众安桥 ,军督司巷,,,
拱墅, 众安桥 ,三槐里,,,
拱墅, 众安桥 ,中山北路143号,,,
拱墅, 众安桥 ,凤凰街小区,,,
拱墅, 众安桥 ,山子巷,,,
拱墅, 众安桥 ,庆春路206-208号,,,
拱墅, 众安桥 ,仁德里,,,
拱墅, 众安桥 ,凤起路417号,,,
拱墅, 众安桥 ,清远里,,,
拱墅, 众安桥 ,法轮寺弄,,,
拱墅, 众安桥 ,布店弄,,,
拱墅, 众安桥 ,横堂子巷,,,
拱墅, 众安桥 ,永丰巷,,,
拱墅, 众安桥 ,二圣庙前,,,
拱墅, 众安桥 ,上焦营巷,,,
拱墅, 众安桥 ,大和弄,,,
拱墅, 众安桥 ,豆腐巷,,,
拱墅, 众安桥 ,白泽弄,,,
拱墅, 众安桥 ,中山北路123号,,,
拱墅, 众安桥 ,浙报公寓,,,
拱墅, 众安桥 ,镜瑞弄,,,
拱墅, 众安桥 ,广福公寓,,,
拱墅, 众安桥 ,竹竿巷,,,
拱墅, 众安桥 ,广福路小区,,,
拱墅, 众安桥 ,小和弄小区,,,
拱墅, 众安桥 ,横广福路,,,
拱墅, 众安桥 ,孩儿巷33号,,,
拱墅, 众安桥 ,观巷,,,
拱墅, 众安桥 ,仙林苑,,,
拱墅, 众安桥 ,国都公寓,,,
拱墅, 众安桥 ,麒麟街小区,,,
拱墅, 众安桥 ,大和里,,,
拱墅, 众安桥 ,中山北路,,,
上城,采荷 ,凯旋路110号,,,
上城,采荷 ,健风大厦,,,
上城,采荷 ,采荷路62号,,,
上城,采荷 ,采荷大厦,,,
上城,采荷 ,采荷小区金谷邨,,,
上城,采荷 ,采荷路47号,,,
上城,采荷 ,杭海路201号,,,
上城,采荷 ,庆春东路57-113号,,,
上城,采荷 ,凯旋路104号,,,
上城,采荷 ,建电新村,,,
上城,采荷 ,茶厂宿舍,,,
上城,采荷 ,凯旋路112号,,,
上城,采荷 ,采荷小区青莼邨,,,
上城,采荷 ,采荷小区翠柳邨,,,
上城,采荷 ,凯旋新村,,,
上城,采荷 ,采荷新村,,,
上城,采荷 ,金牛坊,,,
上城,采荷 ,秋涛北路30号,,,
上城,采荷 ,采荷小区洁莲邨,,,
上城,采荷 ,采荷小区红菱邨,,,
上城,采荷 ,花圃铁路新村,,,
上城,采荷 ,凯旋路117号,,,
上城,采荷 ,采荷小区芙蓉邨,,,
上城,采荷 ,双菱新村,,,
上城,采荷 ,滨江万潮星汇,,,
上城,采荷 ,采荷小区玉荷邨,,,
上城,采荷 ,采荷路68号,,,
上城,采荷 ,采荷小区紫藕邨,,,
上城,采荷 ,采荷路37号,,,
上城,采荷 ,清泰小区,,,
上城,采荷 ,采荷街道青荷苑,,,
上城,采荷 ,邮政公寓,,,
上城,采荷 ,采荷路33号,,,
上城,采荷 ,采荷东区,,,
上城,采荷 ,和谐嘉园南苑,,,
上城,采荷 ,采荷路39号,,,
上城,采荷 ,采荷路35号,,,
上城,采荷 ,宋都凯旋苑,,,
上城,采荷 ,紫园,,,
上城,采荷 ,采荷人家,,,
上城,采荷 ,采荷路17号,,,
上城,采荷 ,采荷支路,,,
上城,采荷 ,凯旋路78号,,,
上城,采荷 ,庆春御府,,,
上城,采荷 ,滨江凯旋门,,,
上城,城东新城 ,宋都时间国际,,,
上城,城东新城 ,中豪国际,,,
上城,城东新城 ,东亚新干线,,,
上城,城东新城 ,杭州港龙城,,,
上城,城东新城 ,德信杭州之翼,,,
上城,城东新城 ,三花国际大厦,,,
上城,城东新城 ,明月嘉苑二区,,,
上城,城东新城 ,明月嘉苑一区,,,
上城,城东新城 ,明月嘉苑三区,,,
上城,城东新城 ,笕东嘉苑,,,
上城,城东新城 ,花园新宸府,,,
上城,城东新城 ,花园府,,,
上城,城东新城 ,钱塘白石嘉苑,,,
上城,城东新城 ,环翼城,,,
上城,城东新城 ,东祥元府,,,
上城,城东新城 ,远洋万和四季,,,
上城,城东新城 ,新中宇维萨,,,
上城,城东新城 ,滨江德信东方星城,,,
上城,城东新城 ,德信东望府,,,
上城,城东新城 ,德信浙旅东宸,,,
上城,城东新城 ,中旅归锦府,,,
上城,城东新城 ,悦风华邸,,,
上城,城东新城 ,信达东莱府,,,
上城,城东新城 ,钱江华府,,,
上城,城东新城 ,万科中央公园,,,
上城,城东新城 ,铂瑞悦府,,,
上城,城东新城 ,海尚观邸,,,
上城,城东新城 ,德信望宸光里,,,
上城,城东新城 ,花语天境府,,,
上城,城东新城 ,滨江龙湖东潮府,,,
上城,城东新城 ,皓玉府,,,
上城,城东新城 ,首开东城金茂府,,,
上城,城站,香榭商务大厦,,,
上城,城站,中闽大厦,,,
上城,城站,联银大厦,,,
上城,城站,万新大厦,,,
上城,城站,通润银座,,,
上城,城站,水亭址5号,,,
上城,城站,清泰街259号,,,
上城,城站,水亭址22号,,,
上城,城站,直吉祥巷,,,
上城,城站,富春大厦,,,
上城,城站,金隆花园,,,
上城,城站,城头巷,,,
上城,城站,姚园寺巷社区,,,
上城,城站,佑圣观路101号,,,
上城,城站,梅花碑,,,
上城,城站,信余里,,,
上城,城站,江城路742号,,,
上城,城站,称心里,,,
上城,城站,福利新村,,,
上城,城站,佑圣观路38号,,,
上城,城站,姚园寺巷,,,
上城,城站,佑圣观路44号,,,
上城,城站,义井巷,,,
上城,城站,三益里小区,,,
上城,城站,万科金色城品,,,
上城,城站,佑圣观路7号,,,
上城,城站,梅花三胜公寓,,,
上城,城站,佑圣观路5号,,,
上城,城站,斗富一桥东河下,,,
上城,城站,五柳巷,,,
上城,复兴 ,海月路7号,,,
上城,复兴 ,八卦新村,,,
上城,复兴 ,复兴里街站前路25号,,,
上城,复兴 ,十亩田家园,,,
上城,复兴 ,复兴北苑,,,
上城,复兴 ,紫花苑,,,
上城,复兴 ,民安苑,,,
上城,复兴 ,蓝江公寓,,,
上城,复兴 ,复兴东苑,,,
上城,复兴 ,复兴路27号,,,
上城,复兴 ,清河家园,,,
上城,复兴 ,美政路,,,
上城,复兴 ,复兴南苑,,,
上城,复兴 ,美政花苑,,,
上城,复兴 ,好望角公寓,,,
上城,复兴 ,山南人家,,,
上城,复兴 ,白塔人家,,,
上城,复兴 ,海月花园,,,
上城,复兴 ,清怡花苑,,,
上城,复兴 ,钱塘雅苑,,,
上城,复兴 ,水澄花园北苑,,,
上城,复兴 ,江新苑小区,,,
上城,复兴 ,复兴城市家园,,,
上城,复兴 ,六和源,,,
上城,复兴 ,金棕榈花园,,,
上城,复兴 ,水澄花园南苑,,,
上城,鼓楼 ,嘉景商务楼,,,
上城,鼓楼 ,江城路402号,,,
上城,鼓楼 ,中山南路423-445号,,,
上城,鼓楼 ,江城路415.417号,,,
上城,鼓楼 ,江城路399号,,,
上城,鼓楼 ,江城路322号,,,
上城,鼓楼 ,小剪刀弄,,,
上城,鼓楼 ,彩霞新村,,,
上城,鼓楼 ,平安里,,,
上城,鼓楼 ,白马庙巷,,,
上城,鼓楼 ,十五奎巷,,,
上城,鼓楼 ,直箭道巷,,,
上城,鼓楼 ,通江桥高层小区,,,
上城,鼓楼 ,茶啾弄,,,
上城,鼓楼 ,五圣堂,,,
上城,鼓楼 ,彩霞岭,,,
上城,鼓楼 ,皇城花苑,,,
上城,鼓楼 ,水门南弄,,,
上城,鼓楼 ,四牌楼,,,
上城,鼓楼 ,城隍牌楼巷,,,
上城,鼓楼 ,黄工厂弄,,,
上城,鼓楼 ,响水坝,,,
上城,鼓楼 ,勤远里,,,
上城,鼓楼 ,察院前巷,,,
上城,鼓楼 ,江城路320号,,,
上城,鼓楼 ,保安桥河下,,,
上城,鼓楼 ,上水陆寺巷,,,
上城,鼓楼 ,镇东楼,,,
上城,鼓楼 ,陆家河头小区,,,
上城,鼓楼 ,元宝心,,,
上城,鼓楼 ,云雀苑,,,
上城,鼓楼 ,建国南苑,,,
上城,鼓楼 ,袁井巷,,,
上城,鼓楼 ,六圣堂,,,
上城,鼓楼 ,抚宁巷,,,
上城,鼓楼 ,大马弄,,,
上城,鼓楼 ,保安桥直街,,,
上城,鼓楼 ,太庙巷,,,
上城,鼓楼 ,丁衙巷,,,
上城,鼓楼 ,候潮公寓,,,
上城,鼓楼 ,断河头,,,
上城,鼓楼 ,江城路452号,,,
上城,鼓楼 ,江城路316号,,,
上城,鼓楼 ,元宝街小区,,,
上城,鼓楼 ,上陈家园,,,
上城,鼓楼 ,严官巷,,,
上城,鼓楼 ,过军桥河下,,,
上城,鼓楼 ,金狮苑,,,
上城,鼓楼 ,周衙弄小区,,,
上城,鼓楼 ,江城路393号,,,
上城,鼓楼 ,江城路318号,,,
上城,鼓楼 ,横吉祥巷,,,
上城,鼓楼 ,鼓楼花苑,,,
上城,鼓楼 ,瑞石亭,,,
上城,鼓楼 ,五洋嘉景苑,,,
上城,鼓楼 ,望江公寓,,,
上城,鼓楼 ,中山南路411号,,,
上城,鼓楼 ,平如里,,,
上城,鼓楼 ,百岁坊巷,,,
上城,鼓楼 ,中山南路227号,,,
上城,鼓楼 ,河坊街小区,,,
上城,鼓楼 ,中山御庭,,,
上城,鼓楼 ,望江路223号,,,
上城,鼓楼 ,赛丽绿城丽园,,,
上城,鼓楼 ,大马厂巷,,,
上城,鼓楼 ,高士坊巷,,,
上城,景芳,中豪凤起广场,,,
上城,景芳,交运大厦,,,
上城,景芳,新城时代广场,,,
上城,景芳,向江来时代中心,,,
上城,景芳,中豪湘和国际,,,
上城,景芳,景苑公寓(江干),,,
上城,景芳,水湘人家南苑,,,
上城,景芳,景芳新五区,,,
上城,景芳,水湘人家东苑,,,
上城,景芳,景芳水湘苑,,,
上城,景芳,景芳六区,,,
上城,景芳,云河家园,,,
上城,景芳,景芳东区,,,
上城,景芳,景芳五区,,,
上城,景芳,景芳二区,,,
上城,景芳,秋涛北路190号,,,
上城,景芳,水湘人家西苑,,,
上城,景芳,景芳四区,,,
上城,景芳,景芳三区,,,
上城,景芳,景芳一区,,,
上城,景芳,云河西园,,,
上城,景芳,新塘家园东区,,,
上城,景芳,坤塘悦府,,,
上城,景芳,新塘家园西区,,,
上城,景芳,广景苑,,,
上城,景芳,云河南园,,,
上城,景芳,顺福商务中心,,,
上城,景芳,唐家景府,,,
上城,景芳,东城印象公寓,,,
上城,景芳,新塘路292号,,,
上城,景芳,运新花苑三区,,,
上城,景芳,运新花苑一区,,,
上城,景芳,运新花苑五区,,,
上城,景芳,中企艮山府东区,,,
上城,景芳,东润枫华,,,
上城,景芳,运新花苑二区,,,
上城,景芳,蔚蓝公寓,,,
上城,景芳,顺福雅苑(一区),,,
上城,景芳,中企艮山府西区,,,
上城,景芳,保利中盛府,,,
上城,景芳,三堡东苑,,,
上城,景芳,钱塘府,,,
上城,景芳,天阳凤起,,,
上城,景芳,玉润钱潮府,,,
上城,景芳,东方御府,,,
上城,景芳,融创涌清府,,,
上城,景芳,凤起钱潮,,,
上城,近江 ,尚筑金座,,,
上城,近江 ,郡亭公寓,,,
上城,近江 ,日信国际DOUBLE时代,,,
上城,近江 ,滨江家园,,,
上城,近江 ,临江风帆公寓,,,
上城,近江 ,恒丰坊,,,
上城,近江 ,耀江福村,,,
上城,近江 ,近江苑,,,
上城,近江 ,新城坊,,,
上城,近江 ,文华苑,,,
上城,近江 ,世纪坊,,,
上城,近江 ,望江家园西园,,,
上城,近江 ,在水一方公寓,,,
上城,近江 ,天福花园,,,
上城,近江 ,清江路272号,,,
上城,近江 ,望江家园东园,,,
上城,近江 ,近江家园九园,,,
上城,近江 ,滨江新苑,,,
上城,近江 ,近江家园八园,,,
上城,近江 ,近江家园六园,,,
上城,近江 ,华龙家园,,,
上城,近江 ,钱塘人家,,,
上城,近江 ,南光坊,,,
上城,近江 ,婺江家园二园,,,
上城,近江 ,怡和苑,,,
上城,近江 ,怡和苑,,,
上城,近江 ,近江家园七园,,,
上城,近江 ,婺江家园三园,,,
上城,近江 ,鸥江公寓,,,
上城,近江 ,婺江家园四园,,,
上城,近江 ,婺江家园一园,,,
上城,近江 ,景江城市花园,,,
上城,近江 ,钱江苑,,,
上城,近江 ,近江家园一园,,,
上城,近江 ,近江家园三园,,,
上城,近江 ,近江家园五园,,,
上城,近江 ,近江家园四园,,,
上城,近江 ,清江名潮院,,,
上城,近江 ,近江家园二园,,,
上城,近江 ,钱江时代公寓,,,
上城,近江 ,富星苑,,,
上城,近江 ,江韵园,,,
上城,近江 ,滨江保利翡翠海岸,,,
上城,九堡 ,居艺空间,,,
上城,九堡 ,汇禾禧福汇,,,
上城,九堡 ,君合商务楼,,,
上城,九堡 ,地铁东城广场,,,
上城,九堡 ,亿龙商务楼,,,
上城,九堡 ,晨光绿苑北苑,,,
上城,九堡 ,三卫家园南苑,,,
上城,九堡 ,蓝桥名苑,,,
上城,九堡 ,九堡东方公寓,,,
上城,九堡 ,江岸邻里,,,
上城,九堡 ,头格江景家园二区,,,
上城,九堡 ,九堡明珠公寓,,,
上城,九堡 ,头格江景家园一区,,,
上城,九堡 ,鑫运时代金座,,,
上城,九堡 ,海景城花园,,,
上城,九堡 ,普福家园南区,,,
上城,九堡 ,东华苑,,,
上城,九堡 ,蓝桥景苑,,,
上城,九堡 ,金雅苑社区,,,
上城,九堡 ,晨光绿苑南苑,,,
上城,九堡 ,新江花园,,,
上城,九堡 ,红苹果家园,,,
上城,九堡 ,华鸿汇盛德堡,,,
上城,九堡 ,锦江半岛,,,
上城,九堡 ,万科魅力之城,,,
上城,九堡 ,九月庭院,,,
上城,九堡 ,三卫家园北苑,,,
上城,九堡 ,杨公佳苑,,,
上城,九堡 ,普大福地,,,
上城,九堡 ,圆梦园锦江南苑,,,
上城,九堡 ,三卫家园东苑,,,
上城,九堡 ,香滨湾花园,,,
上城,九堡 ,罗兰春天,,,
上城,九堡 ,左邻右舍,,,
上城,九堡 ,郡原九润公寓,,,
上城,九堡 ,九天泽一国际,,,
上城,九堡 ,阳光景台公寓,,,
上城,九堡 ,大家多立方,,,
上城,九堡 ,中兴九洲芳园,,,
上城,九堡 ,德信金泊林公寓,,,
上城,九堡 ,昆盛肖邦,,,
上城,九堡 ,海棠公寓,,,
上城,九堡 ,圣奥领寓,,,
上城,九堡 ,圆梦园,,,
上城,九堡 ,郡原相江公寓,,,
上城,九堡 ,天阳九筑,,,
上城,九堡 ,远洋心里,,,
上城,九堡 ,万科紫台,,,
上城,九堡 ,宋都阳光国际,,,
上城,九堡 ,阳光城普升,,,
上城,九堡 ,中国铁建国际花园,,,
上城,九堡 ,泊林印象,,,
上城,九堡 ,康恒悦麒美寓,,,
上城,九堡 ,绿城丽江公寓,,,
上城,九堡 ,保利梧桐语,,,
上城,九堡 ,聆潮府,,,
上城,九堡 ,望钱塘云庄,,,
上城,九堡 ,金地玖峯汇,,,
上城,九堡 ,滨江铂金海岸,,,
上城,南肖埠 ,广茵大厦,,,
上城,南肖埠 ,新城市广场,,,
上城,南肖埠 ,紫晶商务城,,,
上城,南肖埠 ,百大绿城西子国际,,,
上城,南肖埠 ,太平门直街116-1号,,,
上城,南肖埠 ,凯旋路168号,,,
上城,南肖埠 ,凤起东路,,,
上城,南肖埠 ,妇保宿舍,,,
上城,南肖埠 ,庆春东路53号,,,
上城,南肖埠 ,凯旋路166号,,,
上城,南肖埠 ,双菱路179号,,,
上城,南肖埠 ,太平门直街28-3号,,,
上城,南肖埠 ,火电宿舍,,,
上城,南肖埠 ,采荷绿萍,,,
上城,南肖埠 ,华家池,,,
上城,南肖埠 ,南肖埠社区,,,
上城,南肖埠 ,南肖埠北景东苑,,,
上城,南肖埠 ,华家池农药厂宿舍金兰池社区,,,
上城,南肖埠 ,汇鑫枫景苑,,,
上城,南肖埠 ,凯旋路184号,,,
上城,南肖埠 ,金兰池公寓,,,
上城,南肖埠 ,南肖埠北景西苑,,,
上城,南肖埠 ,凯旋路174号,,,
上城,南肖埠 ,凯旋路188号,,,
上城,南肖埠 ,庆春东路62号院,,,
上城,南肖埠 ,三新家园,,,
上城,南肖埠 ,南肖埠小区庆春苑,,,
上城,南肖埠 ,三叉新村,,,
上城,南肖埠 ,南肖埠景和苑,,,
上城,南肖埠 ,庆春东路66-15号,,,
上城,南肖埠 ,青春都市公寓,,,
上城,南肖埠 ,庆春东路32号,,,
上城,南肖埠 ,南肖埠庆和苑,,,
上城,南肖埠 ,南肖埠御景苑,,,
上城,钱江新城 ,钱江新城瑞晶国际,,,
上城,钱江新城 ,钱塘航空大厦,,,
上城,钱江新城 ,钱江国际时代广场,,,
上城,钱江新城 ,尊宝大厦,,,
上城,钱江新城 ,世包国际中心,,,
上城,钱江新城 ,东方君悦,,,
上城,钱江新城 ,杭州来福士中心,,,
上城,钱江新城 ,和谐嘉园东苑,,,
上城,钱江新城 ,和谐嘉园北苑,,,
上城,钱江新城 ,杭州高德置地广场,,,
上城,钱江新城 ,万象城悦玺,,,
上城,钱江新城 ,三堡家园南区,,,
上城,钱江新城 ,钱江四苑,,,
上城,钱江新城 ,钱江七苑,,,
上城,钱江新城 ,钱江六苑,,,
上城,钱江新城 ,钱江四苑东区,,,
上城,钱江新城 ,钱江三苑,,,
上城,钱江新城 ,钱江一苑,,,
上城,钱江新城 ,钱江二苑,,,
上城,钱江新城 ,水岸帝景,,,
上城,钱江新城 ,新城国际彩园,,,
上城,钱江新城 ,新城国际和园,,,
上城,钱江新城 ,盛世钱塘,,,
上城,钱江新城 ,金基晓庐,,,
上城,钱江新城 ,中海御道,,,
上城,钱江新城 ,迪凯金座,,,
上城,钱江新城 ,万象城悦府,,,
上城,钱江新城 ,绿城留香园,,,
上城,钱江新城 ,滨江城市之星,,,
上城,钱江新城 ,万科大都会79号,,,
上城,钱江新城 ,东方润园,,,
上城,钱江新城 ,中海钱江湾,,,
上城,钱江新城 ,华联钱塘公馆,,,
上城,钱江新城 ,东方润园,,,
上城,钱江新城 ,中海钱江湾,,,
上城,钱江新城 ,华联钱塘公馆,,,
上城,乔司,乔司商贸苑,,,
上城,乔司,永益公寓,,,
上城,乔司,兴安公寓,,,
上城,乔司,乔安路33号,,,
上城,乔司,翁梅新苑三区,,,
上城,乔司,意法轻纺城,,,
上城,乔司,翁梅新苑二区,,,
上城,乔司,胜稼红星嘉园一区,,,
上城,乔司,东冠逸家,,,
上城,乔司,翁梅新苑一区,,,
上城,乔司,乔中永和苑,,,
上城,乔司,紫晶时代,,,
上城,乔司,丰惠家园,,,
上城,乔司,胜稼红星嘉园二区,,,
上城,乔司,新街社区,,,
上城,乔司,胜稼红星嘉园四区,,,
上城,乔司,东城丽景,,,
上城,乔司,复地连城国际,,,
上城,乔司,胜稼红星嘉园三区,,,
上城,乔司,东冠逸景花苑,,,
上城,乔司,东田怡丰城,,,
上城,乔司,风景晨园,,,
上城,乔司,朗诗未来街区,,,
上城,乔司,朗诗未来街区东园,,,
上城,乔司,乔井路40-1号,,,
上城,乔司,金地艺境东区,,,
上城,乔司,金辉久尚云筑,,,
上城,乔司,艺郡府,,,
上城,乔司,金地艺境西区,,,
上城,乔司,佳兆业君汇上品,,,
上城,乔司,中景华庭,,,
上城,乔司,阳光绿色雅苑,,,
上城,乔司,同乔里,,,
上城,乔司,德信银城阅湖之宸,,,
上城,乔司,源著天樾府,,,
上城,乔司,观湖之宸,,,
上城,乔司,天珀府,,,
上城,乔司,长粼之宸公寓,,,
上城,乔司,中旅时光里,,,
上城,乔司,中南春溪集,,,
上城,乔司,新希望美的长粼府,,,
上城,七堡 ,天达广场,,,
上城,七堡 ,东都公寓,,,
上城,七堡 ,汇隆风林公寓,,,
上城,七堡 ,汇铂金座,,,
上城,七堡 ,红五月嘉苑二区,,,
上城,七堡 ,建华东苑,,,
上城,七堡 ,御道家园,,,
上城,七堡 ,招商雍华府,,,
上城,七堡 ,世茂东壹号,,,
上城,七堡 ,招商武林郡,,,
上城,七堡 ,越秀亲爱里,,,
上城,七堡 ,花样年对越天,,,
上城,七堡 ,雍泽府,,,
上城,七堡 ,交通晓时代,,,
上城,七堡 ,越秀天萃名邸,,,
上城,七堡 ,绿城潮听明月,,,
上城,七堡 ,中南棠玥湾,,,
上城,七堡 ,越秀前滩名邸,,,
