District,Street,Community,Coordinates,flagC,flagQ
拱墅,三塘 ,长兴公寓,"120.17451,30.306431",1,1
拱墅,三塘 ,三塘桃园,"120.168889,30.307887",1,1
拱墅,三塘 ,广电雅苑,"119.709661,30.230608",1,1
拱墅,三塘 ,东新园望景苑,"120.181664,30.311575",1,1
拱墅,三塘 ,三塘北村,"120.166616,30.308195",1,1
拱墅,三塘 ,三塘南村,"120.161355,30.309155",1,1
拱墅,三塘 ,东新园新湖苑,"120.177976,30.314345",1,1
拱墅,三塘 ,灯塔新村,"120.170287,30.310122",1,1
拱墅,三塘 ,三塘汶园,"120.172092,30.304709",1,1
拱墅,三塘 ,三塘沁园,"120.172224,30.306467",1,1
拱墅,三塘 ,东新园茗盛苑,"120.182258,30.309876",1,1
拱墅,三塘 ,长木里,"120.175755,30.302378",1,1
拱墅,三塘 ,长木新村,"120.171352,30.302255",1,1
拱墅,三塘 ,三塘桂园,"120.171638,30.3083",1,1
拱墅,三塘 ,东新园雪峰苑,"120.18138,30.312973",1,1
拱墅,三塘 ,世嘉君座,"120.185303,30.326162",1,1
拱墅,三塘 ,新天地中心,"120.185824,30.326479",1,1
拱墅,三塘 ,新天地世嘉新座,"120.185303,30.326162",1,1
拱墅,三塘 ,香源公寓,"120.252303,30.387376",1,1
拱墅,三塘 ,三塘竹园,"120.172576,30.309893",1,1
拱墅,三塘 ,东新园东荷星苑,"120.179538,30.312516",1,1
拱墅,三塘 ,西文北苑,"120.170392,30.322247",1,1
拱墅,三塘 ,三塘樱园,"120.168646,30.31021",1,1
拱墅,三塘 ,东新园孚信苑,"120.17862,30.309695",1,1
拱墅,三塘 ,西文东苑,"120.177796,30.326015",1,1
拱墅,三塘 ,善贤人家,"120.161485,30.31709",1,1
拱墅,三塘 ,三塘兰园,"120.165685,30.309485",1,1
拱墅,三塘 ,漾河人家,"120.168101,30.321368",1,1
拱墅,三塘 ,长隆公寓,"120.17847,30.305424",1,1
拱墅,三塘 ,漾河公寓,"120.166074,30.319335",1,1
拱墅,三塘 ,西文西苑,"120.168256,30.318823",1,1
拱墅,三塘 ,三塘柳园,"120.167279,30.307703",1,1
拱墅,三塘 ,三塘菊园,"120.173602,30.308658",1,1
拱墅,三塘 ,西文南苑,"120.172639,30.317852",1,1
拱墅,三塘 ,重机巷,"120.175286,30.317824",1,1
拱墅,三塘 ,灯塔豪园,"120.16625,30.311878",1,1
拱墅,三塘 ,华江宿舍,"120.168061,30.31173",1,1
拱墅,三塘 ,水印康庭,"120.16876,30.31713",1,1
拱墅,三塘 ,东新路754号,"120.173135,30.321252",1,1
拱墅,三塘 ,东新府,"120.179287,30.315052",1,1
拱墅,三塘 ,万家星城一期,"120.17363,30.324136",1,1
拱墅,三塘 ,万家星城三期,"120.176594,30.324129",1,1
拱墅,三塘 ,重机宿舍,"120.176318,30.313567",1,1
拱墅,三塘 ,万家星城二期,"120.17679,30.322135",1,1
拱墅,三塘 ,中粮方圆府,"120.168499,30.315251",1,1
拱墅,三塘 ,香石公寓,"120.15327,30.285448",1,1
拱墅,三塘 ,美岸栖庭,"120.170959,30.325695",1,1
拱墅,三塘 ,万和玺园,"120.170723,30.311772",1,1
西湖,申花 ,爱尚里,"120.079381,30.315082",1,1
西湖,申花 ,复地壹中心,"120.10968,30.318454",1,1
西湖,申花 ,同人精华,"120.210792,30.246026",1,1
西湖,申花 ,五洲国际广场,"120.096298,30.294147",1,1
西湖,申花 ,中天西城纪,"120.111345,30.29299",1,1
西湖,申花 ,蓝钻天成,"120.120913,30.308414",1,1
西湖,申花 ,德泰御峰大厦,"120.110482,30.300968",1,1
西湖,申花 ,浙港国际,"120.093361,30.309526",1,1
西湖,申花 ,城北商贸园,"120.09348,30.31199",1,1
西湖,申花 ,望月公寓,"120.090693,30.312223",1,1
西湖,申花 ,天虹公寓,"120.09189,30.313613",1,1
西湖,申花 ,龙湖紫金上城,"120.090466,30.320484",1,1
西湖,申花 ,祥符路,"120.103802,30.326013",1,1
西湖,申花 ,陈家桥南街12号,"120.082554,30.318206",1,1
西湖,申花 ,祥符佳苑,"120.102785,30.323424",1,1
西湖,申花 ,新华苑,"120.10686,30.323682",1,1
西湖,申花 ,秀里华庭,"120.088182,30.319353",1,1
西湖,申花 ,景致公寓,"120.114557,30.320834",1,1
西湖,申花 ,祥符新村,"120.105628,30.327314",1,1
西湖,申花 ,方家花苑,"120.10845,30.304319",1,1
西湖,申花 ,和睦公寓,"120.114487,30.315158",1,1
西湖,申花 ,天阳美林湾,"120.098464,30.322078",1,1
西湖,申花 ,阮家居,"120.110864,30.29914",1,1
西湖,申花 ,华方新村,"120.109584,30.309997",1,1
西湖,申花 ,化纤新村,"120.114576,30.316046",1,1
西湖,申花 ,阮家桥公寓,"120.114508,30.298051",1,1
西湖,申花 ,宝嘉誉府,"120.083452,30.313681",1,1
西湖,申花 ,西铭苑,"120.112835,30.298432",1,1
西湖,申花 ,首开国风美域,"120.091783,30.316844",1,1
西湖,申花 ,三坝雅苑,"120.099473,30.305451",1,1
西湖,申花 ,中旅紫金名门,"120.085601,30.318225",1,1
西湖,申花 ,景瑞申花郡,"120.101281,30.321872",1,1
西湖,申花 ,金地繁华里,"120.104786,30.322956",1,1
西湖,申花 ,和苑小区,"120.103881,30.301548",1,1
西湖,申花 ,丽晶湾,"120.102273,30.324445",1,1
西湖,申花 ,雍景湾(拱墅),"120.101885,30.319771",1,1
西湖,申花 ,陈家桥南街,"120.210792,30.246026",1,1
西湖,申花 ,芳满庭,"120.107164,30.295247",1,1
西湖,申花 ,紫金文苑,"120.1005,30.296076",1,1
西湖,申花 ,勤丰小区,"120.123187,30.306163",1,1
西湖,申花 ,上郡,"120.102377,30.305694",1,1
西湖,申花 ,港湾家园,"120.086163,30.31141",1,1
西湖,申花 ,雍荣华庭,"120.103385,30.319608",1,1
西湖,申花 ,万家花城一期,"120.113977,30.304828",1,1
西湖,申花 ,昆仑橡树园,"120.107792,30.301514",1,1
西湖,申花 ,万家花城二期,"120.111073,30.302547",1,1
西湖,申花 ,汀澜府,"120.104283,30.31788",1,1
西湖,申花 ,金茂悦,"120.114708,30.296023",1,1
西湖,申花 ,保利香槟国际,"120.110351,30.308485",1,1
西湖,申花 ,新城金镶玉,"120.109584,30.309997",1,1
西湖,申花 ,莱德绅华府,"120.114616,30.299705",1,1
西湖,申花 ,上尚庭,"120.112882,30.299507",1,1
西湖,申花 ,天阳尚景国际二期,"120.136831,30.315089",1,1
西湖,申花 ,景瑞申花壹号院,"120.105898,30.308238",1,1
西湖,申花 ,九龙仓珑玺,"120.115744,30.311054",1,1
西湖,申花 ,丽阳苑,"120.101126,30.307385",1,1
西湖,申花 ,浙旅德信西宸,"120.118168,30.308392",1,1
西湖,申花 ,绿城慧园,"120.105995,30.306433",1,1
西湖,申花 ,冠苑小区,"120.09631,30.295257",1,1
西湖,申花 ,圣苑小区,"120.095296,30.303871",1,1
西湖,申花 ,天阳尚景国际,"120.136831,30.315089",1,1
西湖,申花 ,滨江紫金府,"120.099118,30.303647",1,1
西湖,申花 ,西城年华,"120.101528,30.309384",1,1
西湖,申花 ,水色宜居,"120.107327,30.30719",1,1
西湖,申花 ,耀江文鼎苑,"120.094521,30.297861",1,1
西湖,申花 ,碧桂园西江月,"120.113131,30.310785",1,1
西湖,申花 ,广宇西城美墅,"120.100608,30.311335",1,1
西湖,申花 ,合景天銮,"120.117788,30.310098",1,1
西湖,申花 ,九龙仓臻玺,"120.117039,30.309161",1,1
西湖,申花 ,盛景琥林名邸,"120.120311,30.306935",1,1
西湖,申花 ,融创宜和园,"120.121525,30.306092",1,1
拱墅,石桥 ,华悦大厦,"120.204972,30.341116",1,1
拱墅,石桥 ,泰地北上新城,"120.201122,30.343973",1,1
拱墅,石桥 ,怡乐银座,"120.20427,30.340903",1,1
拱墅,石桥 ,海辰水岸晶座,"120.20198,30.333939",1,1
拱墅,石桥 ,天堂园轴承宿舍,"120.194542,30.329451",1,1
拱墅,石桥 ,北景园水镜苑,"120.182852,30.333275",1,1
拱墅,石桥 ,石桥路,"120.195613,30.296676",1,1
拱墅,石桥 ,北景园荷风苑,"120.184282,30.335296",1,1
拱墅,石桥 ,天堂园汽轮宿舍,"120.195028,30.328261",1,1
拱墅,石桥 ,北景园枫丹苑,"120.187408,30.344641",1,1
拱墅,石桥 ,北景园兰清苑,"120.18443,30.335312",1,1
拱墅,石桥 ,北景园月桂苑,"120.187531,30.34236",1,1
拱墅,石桥 ,北景园紫荆苑,"120.184669,30.340279",1,1
拱墅,石桥 ,景翠公寓,"120.196725,30.329096",1,1
拱墅,石桥 ,北景园菊香苑,"120.184929,30.33748",1,1
拱墅,石桥 ,北景园芳洲苑,"120.185038,30.332779",1,1
拱墅,石桥 ,景洲公寓,"120.20066,30.322953",1,1
拱墅,石桥 ,新沁家园,"120.196971,30.319318",1,1
拱墅,石桥 ,石桥设计二院,"120.189518,30.327866",1,1
拱墅,石桥 ,赞成武林里,"120.204458,30.334149",1,1
拱墅,石桥 ,元都新景公寓,"120.205623,30.343994",1,1
拱墅,石桥 ,田逸之星,"120.207703,30.340561",1,1
拱墅,石桥 ,北景园莲趣苑,"120.187556,30.334796",1,1
拱墅,石桥 ,北景园竹邻苑,"120.187323,30.337521",1,1
拱墅,石桥 ,杨家春晓北苑,"120.198642,30.327107",1,1
拱墅,石桥 ,润和亿城嘉园,"120.20336,30.337946",1,1
拱墅,石桥 ,杨家春晓南苑,"120.200151,30.325067",1,1
拱墅,石桥 ,通和都市枫林,"120.184122,30.34177",1,1
拱墅,石桥 ,嘉里桦枫居北区,"120.195641,30.343773",1,1
拱墅,石桥 ,元都新苑,"120.207584,30.343818",1,1
拱墅,石桥 ,亿城雅苑,"120.205584,30.338797",1,1
拱墅,石桥 ,祥和人家,"120.182929,30.337183",1,1
拱墅,石桥 ,华润翠庭,"120.204008,30.337357",1,1
拱墅,石桥 ,万泰新语,"120.203672,30.335906",1,1
拱墅,丝绸城 ,岳家湾,"120.178059,30.265558",1,1
拱墅,丝绸城 ,西健康路,"120.173172,30.267265",1,1
拱墅,丝绸城 ,新华坊社区,"120.176599,30.265937",1,1
拱墅,丝绸城 ,助圣庙前35号,"120.177467,30.265387",1,1
拱墅,丝绸城 ,十五家园,"120.174324,30.266205",1,1
拱墅,丝绸城 ,贡院,"120.172093,30.267779",1,1
拱墅,丝绸城 ,幸福人家,"120.177233,30.268866",1,1
拱墅,丝绸城 ,健康公寓,"120.177367,30.268272",1,1
拱墅,丝绸城 ,青龙苑,"120.178598,30.268928",1,1
拱墅,丝绸城 ,金鹿雅园,"120.178715,30.266509",1,1
拱墅,天水 ,西子大厦,"120.168355,30.269316",1,1
拱墅,天水 ,九鼎名仕顿商务楼,"120.169421,30.2669",1,1
拱墅,天水 ,中山北路446号,"120.16734,30.268972",1,1
拱墅,天水 ,中山北路556号,"120.166876,30.271219",1,1
拱墅,天水 ,中山北路363号,"120.167628,30.268234",1,1
拱墅,天水 ,小北门,"105.724828,34.581514",1,1
拱墅,天水 ,天水巷,"120.170874,30.271722",1,1
拱墅,天水 ,后营弄,"120.168011,30.269001",1,1
拱墅,天水 ,三华园,"120.170443,30.265219",1,1
拱墅,天水 ,胭脂新村,"105.724828,34.581514",1,1
拱墅,天水 ,中山北路412号,"120.167628,30.268234",1,1
拱墅,天水 ,社坛苑,"120.169916,30.265896",1,1
拱墅,天水 ,中山北路319号,"120.168188,30.26557",1,1
拱墅,天水 ,中山北路361号,"120.168052,30.266519",1,1
拱墅,天水 ,下焦营巷,"120.169324,30.265544",1,1
拱墅,天水 ,屏风苑小区,"120.170188,30.267645",1,1
拱墅,天水 ,玄坛弄,"120.168735,30.268472",1,1
拱墅,天水 ,社坛巷,"120.169824,30.265768",1,1
拱墅,天水 ,慎修里,"120.168413,30.268694",1,1
拱墅,天水 ,玄坛公寓,"120.169756,30.268583",1,1
拱墅,天水 ,平安居,"120.168395,30.26751",1,1
拱墅,天水 ,皇亲苑,"120.16565,30.265504",1,1
拱墅,天水 ,仓柱弄,"120.166715,30.266136",1,1
拱墅,天水 ,茶叶弄3号,"120.166697,30.264799",1,1
拱墅,天水 ,中山北路341号,"120.166807,30.270221",1,1
拱墅,天水 ,余官巷,"120.167472,30.266312",1,1
拱墅,天水 ,中山北路369号,"106.139413,34.75419",1,1
拱墅,天水 ,耶稣堂弄,"120.166264,30.268767",1,1
拱墅,天水 ,中山北路421号,"120.167152,30.268673",1,1
拱墅,天水 ,中大广场,"120.169304,30.26617",1,1
拱墅,天水 ,百井坊巷,"120.166855,30.266896",1,1
拱墅,体育场路 ,新坝,"120.174607,30.272787",1,1
拱墅,体育场路 ,水星阁,"120.172343,30.272676",1,1
拱墅,体育场路 ,木庵小区,"120.176335,30.27344",1,1
拱墅,体育场路 ,体育场路71-176号,"120.181749,30.268912",1,1
拱墅,体育场路 ,田家桥,"120.171629,30.271066",1,1
拱墅,体育场路 ,体育场路168号,"120.171756,30.270749",1,1
拱墅,体育场路 ,大营盘,"120.176464,30.271223",1,1
拱墅,体育场路 ,御跸苑,"120.177983,30.272073",1,1
拱墅,体育场路 ,新湖武林国际公寓,"120.172391,30.272341",1,1
拱墅,万达广场 ,南北盛德国际,"119.954546,30.269189",1,1
拱墅,万达广场 ,深蓝绿景国际,"120.130691,30.332879",1,1
拱墅,万达广场 ,香槟之约,"119.954546,30.269189",1,1
拱墅,万达广场 ,阅城新座,"120.116489,30.332177",1,1
拱墅,万达广场 ,杭州万达广场,"120.119139,30.329595",1,1
拱墅,万达广场 ,运河印,"119.955368,30.26963",1,1
拱墅,万达广场 ,迪凯运河印象,"120.128661,30.348791",1,1
拱墅,万达广场 ,昌运里二区,"120.131962,30.345864",1,1
拱墅,万达广场 ,地铁万科杭行道,"120.118299,30.330182",1,1
拱墅,万达广场 ,大华海派风景,"120.12202,30.345334",1,1
拱墅,万达广场 ,越秀星汇园,"120.12197,30.3405",1,1
拱墅,万达广场 ,耀翔悦尚,"120.126187,30.339487",1,1
拱墅,万达广场 ,万科北宸之光三期拱宸,"119.954546,30.269189",1,1
拱墅,万达广场 ,东哲云邸,"120.123637,30.337815",1,1
拱墅,万达广场 ,融创瑷颐湾,"120.117464,30.34033",1,1
拱墅,万达广场 ,天鸿香榭里,"120.128255,30.340274",1,1
拱墅,万达广场 ,风雅乐府,"120.12167,30.34722",1,1
拱墅,万达广场 ,方正荷塘月色,"120.125712,30.338024",1,1
拱墅,万达广场 ,德信北海公园,"120.123794,30.335432",1,1
拱墅,万达广场 ,宝嘉誉峰,"120.12439,30.332787",1,1
拱墅,万达广场 ,华盛达阅城,"120.11607,30.33228",1,1
拱墅,万达广场 ,方正御星,"120.11917,30.332248",1,1
拱墅,万达广场 ,德信晓宸,"120.121548,30.332649",1,1
拱墅, 武林 ,环城北路307号,"120.156301,30.27241",1,1
拱墅, 武林 ,体育场路178-418号,"119.936541,30.044433",1,1
拱墅, 武林 ,锦绣天地,"120.158904,30.262174",1,1
拱墅, 武林 ,环城西路38号,"119.499893,29.542349",1,1
拱墅, 武林 ,环北新村,"120.158574,30.271687",1,1
拱墅, 武林 ,豆腐里,"120.157914,30.272112",1,1
拱墅, 武林 ,劳工弄,"120.159271,30.268396",1,1
拱墅, 武林 ,狮虎桥路,"120.159968,30.265526",1,1
拱墅, 武林 ,凤起路512号,"120.16133,30.263971",1,1
拱墅, 武林 ,孩儿巷,"120.161281,30.262752",1,1
拱墅, 武林 ,环城西路96号,"120.155565,30.271433",1,1
拱墅, 武林 ,混堂桥,"120.156333,30.271656",1,1
拱墅, 武林 ,灯芯巷,"120.161419,30.265912",1,1
拱墅, 武林 ,昌化路,"120.157814,30.269112",1,1
拱墅, 武林 ,昌化新村,"120.157292,30.268684",1,1
拱墅, 武林 ,延安新村,"120.165943,30.269231",1,1
拱墅, 武林 ,孝丰路小区,"120.158458,30.265582",1,1
拱墅, 武林 ,戒坛寺巷,"120.160083,30.267418",1,1
拱墅, 武林 ,万寿亭街小区,"120.160183,30.269621",1,1
拱墅, 武林 ,思敬里,"120.161747,30.26308",1,1
拱墅, 武林 ,武林路,"120.159611,30.267579",1,1
拱墅, 武林 ,凤起路462号,"120.162892,30.264363",1,1
拱墅, 武林 ,环城西路62号,"120.156563,30.266698",1,1
拱墅, 武林 ,环城西路98号,"120.155037,30.271714",1,1
拱墅, 武林 ,武林路458号,"120.158647,30.271834",1,1
拱墅, 武林 ,水稻大厦,"120.159556,30.270193",1,1
拱墅, 武林 ,凤起里,"120.16258,30.264423",1,1
拱墅, 武林 ,武林桥河下,"120.159968,30.265526",1,1
拱墅, 武林 ,环城西路70号,"120.156133,30.268125",1,1
拱墅, 武林 ,凤起桥河下,"120.159968,30.265526",1,1
拱墅, 武林 ,景湖苑,"120.156422,30.269877",1,1
拱墅, 武林 ,天巢花苑,"120.159593,30.271722",1,1
拱墅, 武林 ,环西新村,"120.157698,30.267442",1,1
拱墅, 武林 ,江山弄,"120.161298,30.265104",1,1
拱墅, 武林 ,直戒坛寺巷,"120.160083,30.267418",1,1
拱墅, 武林 ,狮虎桥河下,"120.149334,30.273252",1,1
拱墅, 武林 ,桃花河新村,"120.156359,30.269347",1,1
拱墅, 武林 ,环城西路68号,"120.156426,30.267363",1,1
拱墅, 武林 ,安吉路,"120.159628,30.26677",1,1
拱墅, 武林 ,环城西路50号,"120.156634,30.266924",1,1
拱墅, 武林 ,崇恩坊,"120.162052,30.262188",1,1
拱墅, 武林 ,龙游路,"120.161058,30.261704",1,1
拱墅, 武林 ,武林新村,"120.162283,30.26706",1,1
拱墅, 武林 ,万寿亭公寓,"120.160631,30.269251",1,1
拱墅, 武林 ,体育场路470号,"120.153654,30.271062",1,1
拱墅, 武林 ,和乐苑,"120.160336,30.263821",1,1
拱墅, 武林 ,开化路,"120.157507,30.277965",1,1
拱墅, 武林 ,延龄苑,"120.16107,30.268466",1,1
拱墅, 武林 ,遂安路,"120.159968,30.265526",1,1
拱墅, 武林 ,西子铭苑,"120.158549,30.269128",1,1
拱墅, 武林 ,建德路,"120.15972,30.26158",1,1
拱墅, 武林 ,环城西路4号,"119.49933,29.54152",1,1
拱墅, 武林 ,湖滨阁,"120.158013,30.265319",1,1
拱墅, 武林 ,西湖花苑,"120.158314,30.261158",1,1
拱墅, 武林 ,西子公寓,"120.158443,30.260701",1,1
拱墅,信义坊 ,美都广场,"120.133775,30.299668",1,1
拱墅,信义坊 ,湖墅北路95号,"120.141259,30.302216",1,1
拱墅,信义坊 ,和睦路141号,"120.13943,30.299957",1,1
拱墅,信义坊 ,娑婆新村,"120.142579,30.299631",1,1
拱墅,信义坊 ,塘河南村,"120.143817,30.294205",1,1
拱墅,信义坊 ,哑巴弄,"120.143817,30.294205",1,1
拱墅,信义坊 ,观音桥小区,"120.140742,30.296632",1,1
拱墅,信义坊 ,董家弄,"120.143817,30.294205",1,1
拱墅,信义坊 ,龙门公寓,"120.143817,30.294205",1,1
拱墅,信义坊 ,塘河北村,"120.143817,30.294205",1,1
拱墅,信义坊 ,塘河新村,"120.136662,30.295777",1,1
拱墅,信义坊 ,贾家弄2号,"120.143737,30.296825",1,1
拱墅,信义坊 ,杨家门小区,"120.139663,30.297916",1,1
拱墅,信义坊 ,三宝新村,"120.139787,30.297873",1,1
拱墅,信义坊 ,贾家弄新村,"120.142114,30.296595",1,1
拱墅,信义坊 ,荷花塘,"120.143817,30.294205",1,1
拱墅,信义坊 ,贾家弄4号,"120.14398,30.29751",1,1
拱墅,信义坊 ,信义新村,"120.143265,30.296566",1,1
拱墅,信义坊 ,董家新村,"120.13688,30.299496",1,1
拱墅,信义坊 ,教工里,"120.143817,30.294205",1,1
拱墅,信义坊 ,贾家弄,"120.143982,30.29697",1,1
拱墅,信义坊 ,和睦路143号,"120.139779,30.300259",1,1
拱墅,信义坊 ,正兴堂弄,"120.143817,30.294205",1,1
拱墅,信义坊 ,湖墅南路419号,"120.14831,30.29107",1,1
拱墅,信义坊 ,和睦路121号,"120.140335,30.299846",1,1
拱墅,信义坊 ,豪曹巷,"120.143817,30.294205",1,1
拱墅,信义坊 ,云河大厦,"120.147252,30.290477",1,1
拱墅,信义坊 ,墨香苑,"120.138008,30.297001",1,1
拱墅,信义坊 ,信义坊,"120.143817,30.294205",1,1
拱墅,信义坊 ,仓基新村,"120.149005,30.292703",1,1
拱墅,信义坊 ,墅林苑,"120.143005,30.293202",1,1
拱墅,信义坊 ,双荡新村,"120.145753,30.2902",1,1
拱墅,信义坊 ,湖墅嘉园,"120.141394,30.300621",1,1
拱墅,信义坊 ,和睦路128号,"120.142115,30.297957",1,1
拱墅,信义坊 ,文一路38弄,"120.146334,30.289758",1,1
拱墅,信义坊 ,浪琴翠园,"120.127475,30.294806",1,1
拱墅,信义坊 ,湖墅新村,"120.143912,30.293731",1,1
拱墅,信义坊 ,青莎阁,"120.14716,30.292921",1,1
拱墅,信义坊 ,绿城西子紫兰公寓,"120.142563,30.297516",1,1
拱墅, 众安桥 ,仙林福座,"120.169699,30.260115",1,1
拱墅, 众安桥 ,军督司巷,"120.169274,30.263121",1,1
拱墅, 众安桥 ,三槐里,"120.166845,30.261051",1,1
拱墅, 众安桥 ,中山北路143号,"120.168937,30.261918",1,1
拱墅, 众安桥 ,凤凰街小区,"120.164166,30.26282",1,1
拱墅, 众安桥 ,山子巷,"120.165915,30.259161",1,1
拱墅, 众安桥 ,庆春路206-208号,"120.166136,30.258501",1,1
拱墅, 众安桥 ,仁德里,"120.164499,30.25914",1,1
拱墅, 众安桥 ,清远里,"120.1696,30.26403",1,1
拱墅, 众安桥 ,法轮寺弄,"120.168621,30.263479",1,1
拱墅, 众安桥 ,布店弄,"120.172734,30.259309",1,1
拱墅, 众安桥 ,横堂子巷,"120.170034,30.263338",1,1
拱墅, 众安桥 ,永丰巷,"120.168986,30.259216",1,1
拱墅, 众安桥 ,二圣庙前,"120.172188,30.262618",1,1
拱墅, 众安桥 ,上焦营巷,"120.169219,30.265575",1,1
拱墅, 众安桥 ,大和弄,"120.164607,30.2634",1,1
拱墅, 众安桥 ,豆腐巷,"120.168312,30.261262",1,1
拱墅, 众安桥 ,白泽弄,"120.167627,30.25974",1,1
拱墅, 众安桥 ,中山北路123号,"120.168575,30.260937",1,1
拱墅, 众安桥 ,浙报公寓,"120.17072,30.262916",1,1
拱墅, 众安桥 ,镜瑞弄,"120.166543,30.264097",1,1
拱墅, 众安桥 ,广福公寓,"120.164883,30.261983",1,1
拱墅, 众安桥 ,竹竿巷,"120.166505,30.260579",1,1
拱墅, 众安桥 ,广福路小区,"120.164908,30.260775",1,1
拱墅, 众安桥 ,小和弄小区,"120.165162,30.263867",1,1
拱墅, 众安桥 ,横广福路,"120.164908,30.260775",1,1
拱墅, 众安桥 ,孩儿巷33号,"120.167919,30.260034",1,1
拱墅, 众安桥 ,观巷,"120.167802,30.26277",1,1
拱墅, 众安桥 ,仙林苑,"120.170152,30.261385",1,1
拱墅, 众安桥 ,国都公寓,"120.168035,30.263435",1,1
拱墅, 众安桥 ,麒麟街小区,"120.165811,30.263926",1,1
拱墅, 众安桥 ,大和里,"120.164952,30.263637",1,1
拱墅, 众安桥 ,中山北路,"120.167569,30.265791",1,1
上城,采荷 ,凯旋路110号,"120.19024,30.254276",1,1
上城,采荷 ,采荷路62号,"120.191084,30.252062",1,1
上城,采荷 ,采荷大厦,"120.196581,30.251627",1,1
上城,采荷 ,采荷小区金谷邨,"120.197447,30.253274",1,1
上城,采荷 ,庆春东路57-113号,"120.194533,30.258116",1,1
上城,采荷 ,凯旋路104号,"120.190023,30.253916",1,1
上城,采荷 ,建电新村,"120.191606,30.256791",1,1
上城,采荷 ,茶厂宿舍,"120.194162,30.248672",1,1
上城,采荷 ,凯旋路112号,"120.190296,30.254446",1,1
上城,采荷 ,采荷小区青莼邨,"120.199993,30.253001",1,1
上城,采荷 ,采荷小区翠柳邨,"120.195956,30.255101",1,1
上城,采荷 ,凯旋新村,"120.189287,30.252889",1,1
上城,采荷 ,采荷新村,"120.196138,30.254032",1,1
上城,采荷 ,金牛坊,"120.189418,30.254795",1,1
上城,采荷 ,秋涛北路30号,"120.201788,30.254158",1,1
上城,采荷 ,采荷小区洁莲邨,"120.197088,30.252346",1,1
上城,采荷 ,采荷小区红菱邨,"120.199198,30.256826",1,1
上城,采荷 ,花圃铁路新村,"120.188779,30.25026",1,1
上城,采荷 ,凯旋路117号,"120.189685,30.253932",1,1
上城,采荷 ,采荷小区芙蓉邨,"120.195117,30.252296",1,1
上城,采荷 ,双菱新村,"120.194141,30.255821",1,1
上城,采荷 ,采荷小区玉荷邨,"120.199952,30.256056",1,1
上城,采荷 ,采荷路68号,"120.190566,30.252406",1,1
上城,采荷 ,采荷小区紫藕邨,"120.195831,30.25608",1,1
上城,采荷 ,采荷路37号,"120.192508,30.251341",1,1
上城,采荷 ,清泰小区,"120.192119,30.248343",1,1
上城,采荷 ,采荷街道青荷苑,"120.198391,30.255675",1,1
上城,采荷 ,邮政公寓,"120.188983,30.251538",1,1
上城,采荷 ,采荷路33号,"120.193675,30.251859",1,1
上城,采荷 ,采荷东区,"120.210792,30.246026",1,1
上城,采荷 ,和谐嘉园南苑,"120.209406,30.252241",1,1
上城,采荷 ,采荷路39号,"120.190571,30.252189",1,1
上城,采荷 ,采荷路35号,"120.193256,30.251355",1,1
上城,采荷 ,宋都凯旋苑,"120.192882,30.249996",1,1
上城,采荷 ,紫园,"120.19052,30.253053",1,1
上城,采荷 ,采荷人家,"120.206337,30.255932",1,1
上城,采荷 ,采荷路17号,"120.197584,30.25166",1,1
上城,采荷 ,采荷支路,"120.197126,30.250619",1,1
上城,采荷 ,凯旋路78号,"120.190207,30.251576",1,1
上城,采荷 ,庆春御府,"120.192518,30.257053",1,1
上城,采荷 ,滨江凯旋门,"120.191354,30.255802",1,1
上城,城东新城 ,宋都时间国际,"120.223977,30.304729",1,1
上城,城东新城 ,中豪国际,"120.222683,30.289711",1,1
上城,城东新城 ,东亚新干线,"120.20712,30.299231",1,1
上城,城东新城 ,杭州港龙城,"120.225624,30.293589",1,1
上城,城东新城 ,三花国际大厦,"120.224337,30.295591",1,1
上城,城东新城 ,明月嘉苑二区,"120.22368,30.288685",1,1
上城,城东新城 ,明月嘉苑一区,"120.224599,30.289143",1,1
上城,城东新城 ,明月嘉苑三区,"120.220966,30.288878",1,1
上城,城东新城 ,笕东嘉苑,"120.218393,30.303727",1,1
上城,城东新城 ,东祥元府,"120.226544,30.286408",1,1
上城,城东新城 ,远洋万和四季,"120.217186,30.300569",1,1
上城,城东新城 ,新中宇维萨,"120.225932,30.292304",1,1
上城,城东新城 ,滨江德信东方星城,"120.215668,30.30307",1,1
上城,城东新城 ,德信浙旅东宸,"120.218655,30.299652",1,1
上城,城东新城 ,信达东莱府,"120.226854,30.299349",1,1
上城,城东新城 ,钱江华府,"120.223892,30.282014",1,1
上城,城东新城 ,万科中央公园,"120.228258,30.29516",1,1
上城,城东新城 ,铂瑞悦府,"120.220891,30.298377",1,1
上城,城东新城 ,海尚观邸,"120.230336,30.298499",1,1
上城,城站,万新大厦,"120.17622,30.245038",1,1
上城,城站,通润银座,"120.17485,30.245221",1,1
上城,城站,水亭址5号,"120.173967,30.24299",1,1
上城,城站,水亭址22号,"120.173967,30.24355",1,1
上城,城站,直吉祥巷,"120.174595,30.239585",1,1
上城,城站,富春大厦,"120.17526,30.246936",1,1
上城,城站,金隆花园,"120.176181,30.246815",1,1
上城,城站,梅花碑,"120.175253,30.241514",1,1
上城,城站,信余里,"120.173882,30.241645",1,1
上城,城站,福利新村,"120.182488,30.243749",1,1
上城,城站,佑圣观路38号,"120.174768,30.240901",1,1
上城,城站,姚园寺巷,"120.179143,30.2409",1,1
上城,城站,佑圣观路44号,"120.174594,30.240142",1,1
